ID	Tweet	Affect Dimension	Intensity Class
2017-En-30959	Luis Ortiz ducked by Ustinov which means fights off, and he left @GoldenBoyBoxing future not looking to bright for Ortiz #boxing	joy	0: no joy can be inferred
2017-En-31608	To tell the truth and make someone cry is better than to tell a lie and make someone smile. #truth #lie #cry  #offalonehugots	joy	0: no joy can be inferred
2017-En-30108	Use your smile to change the world. Don't let the world change your smile.' #quote #actorslife  #love #hardworkpaysoff #fun	joy	3: high amount of joy can be inferred
2017-En-30545	Update: I have yet to hang out with @MisElizaJane, but I'm still hopeful! 	joy	0: no joy can be inferred
2017-En-30491	@DKTaylorWriter I thought that was funny, too. But maybe not such a coincidence. Green must be the official color of optimism.	joy	1: low amount of joy can be inferred
2017-En-31183	@rheafraserx took them an awfy long time to spot their goal was disallowed ☺️ 	joy	0: no joy can be inferred
2017-En-31391	@MisterSalesman @ThinkPostsDaily #smiling doesnt necessary means your happy.sometimes it just means you're strong!	joy	0: no joy can be inferred
2017-En-31582	So I survived spin....trying to get down the stairs was hilarious tho #jellylegs 😂😂	joy	3: high amount of joy can be inferred
2017-En-31349	CommunitySleepCoach: Look at these #narcoleptic #puppies. Make you #smile. If you are human &amp; find yourself in such odd positions, seek #th…	joy	2: moderate amount of joy can be inferred
2017-En-30015	@iamTinaDatta love you so much #smile 😊😊	joy	3: high amount of joy can be inferred
2017-En-30455	@AphoticSanguine —but be a little playful. \n\nHe hesitantly pulls away, just enough so he could get words out, lips brushing against—	joy	1: low amount of joy can be inferred
2017-En-31103	#bcwinechat what's the most common method used to make BC  #wine?	joy	0: no joy can be inferred
2017-En-31107	#happiness #recipe: an open mind, #laughter, a kind #heart &amp; #optimism	joy	3: high amount of joy can be inferred
2017-En-30145	“Be #positive, #cheerful, #grateful and expectant.” @NightingaleEarl  #Success #Leadership	joy	3: high amount of joy can be inferred
2017-En-31532	@veryeloise your gunna make me cry, I need a glee day	joy	0: no joy can be inferred
2017-En-30139	@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol 	joy	3: high amount of joy can be inferred
2017-En-30701	@Dubai92 try asking for a cheeseburger with only onion &amp; mustard at any #McDonalds 	joy	0: no joy can be inferred
2017-En-30910	@GOT7Official @jrjyp happy birthday jin young!!!!!! #PrinceJinyoungDay  #happyjinyoungday #got7 #happy #birthday	joy	3: high amount of joy can be inferred
2017-En-31611	With a very tired body and mind and sparkling teeth I say to all my followers, good night and if there is an apocalypse; good luck. #aspie	joy	1: low amount of joy can be inferred
2017-En-30972	#Quoteoftheday\r\r'If you don't do #wild things while you're young, you'll have nothing to #smile about when you're old.'\r\r#dailyquote #quotes	joy	1: low amount of joy can be inferred
2017-En-31358	@IcyEmmaX &lt; took another sip. “We’ve had some earth shattering, soul exhilarating sex. You think black souls can have that kind of &gt;	joy	1: low amount of joy can be inferred
2017-En-30765	Oh that cheery fucking note, good night shit heads X	joy	0: no joy can be inferred
2017-En-30587	@JohnDotWhite I remember its heyday, but these ladies range in age from, I'd say, mid-30s to early 70s.	joy	0: no joy can be inferred
2017-En-31366	@headfirst_dom I often imagine hoe our moon would feel meeting the jovial moons which are all special	joy	1: low amount of joy can be inferred
2017-En-30950	🍦🎿 god chirp this burp 🎿🍦	joy	1: low amount of joy can be inferred
2017-En-30821	People who cheer for sports teams completely outside of New Jersey or PA piss me off	joy	0: no joy can be inferred
2017-En-31405	crying because @msleamichele's snapchat is bringing on some serious #glee feels 😭❤	joy	1: low amount of joy can be inferred
2017-En-30825	Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day.  #challenge #kashmir #baloch	joy	2: moderate amount of joy can be inferred
2017-En-30662	which always leads to the kind of hilarity average people will never experience - especially during breakups.	joy	0: no joy can be inferred
2017-En-30078	#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love #hilarious #TeamMark	joy	3: high amount of joy can be inferred
2017-En-30196	Loved @Bethenny independence msg on @WendyWilliams, be happy &amp; fulfilled within yourself &amp; positivity will flock to you #happy #independent	joy	2: moderate amount of joy can be inferred
2017-En-30883	@MichiganBromo Good optimism sir :)	joy	1: low amount of joy can be inferred
2017-En-31017	@Bhavnay that, i dont mind too much. smoother, thicker texture. makes it more hearty. also, im glad iced coffee is a thing in the uk now.	joy	1: low amount of joy can be inferred
2017-En-30210	Remember: The life you have is a blessing for #God. Make it a joyful experience regardless of the odds. GBY	joy	2: moderate amount of joy can be inferred
2017-En-31305	pummeling cheerfully, jauntily, utterly one-sidedly makes us harder, better, faster, stronger	joy	2: moderate amount of joy can be inferred
2017-En-30964	The little sniffle at the end of the song gets me every time. #rejoice	joy	2: moderate amount of joy can be inferred
2017-En-31371	@Johncrookshanks 'Elizabeth Smith!' She said with a cheery smile 'Pleasure to meet you, sir! Where have you travelled from?'	joy	2: moderate amount of joy can be inferred
2017-En-30073	TheNiceBot: melbjs ;) Here is a smile and a wink from across the web. #TheNiceBot	joy	3: high amount of joy can be inferred
2017-En-30614	#hate going to the doctor on so many levels but least I can go sleep with a #smile just watched #Dwight on live nation	joy	0: no joy can be inferred
2017-En-31454	Boys of Fall makes me miss cheering on Friday nights much sooooo bad #bulldogslways🐾	joy	0: no joy can be inferred
2017-En-30564	My two older boys were elated, my toddler was terrified. I have pics of his poor little face peeping through the hole in the basket.	joy	0: no joy can be inferred
2017-En-30044	Vals always smiling I love it #gbbo	joy	3: high amount of joy can be inferred
2017-En-30703	@TheBarmyArmy all the optimism...	joy	0: no joy can be inferred
2017-En-30837	...at your age, the heyday in the blood is tame...' @TheArtofCharm #shakespeareaninsults #hamlet #elizabethan #williamshakespeare	joy	0: no joy can be inferred
2017-En-30777	I hate when I try to be playful and get shut down lol ...Why so serious🙁	joy	0: no joy can be inferred
2017-En-30274	@DuncM1981 @pmallon72 At the risk of being blocked I thought that video from the wake was hilarious.	joy	2: moderate amount of joy can be inferred
2017-En-31009	@SQLBek My liver is elated that isn't us	joy	2: moderate amount of joy can be inferred
2017-En-30488	A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better 😂😅 #optimism	joy	1: low amount of joy can be inferred
2017-En-31113	@ankitaverma45 @honey5991 rejoicing over someone's sadness is bad but when #Karma  is cencerned then definitely some people deserve it..	joy	0: no joy can be inferred
2017-En-30523	I might not pay for my own health insurance but I do like sparkling water and Brussels sprouts now so I think I'm an adult	joy	1: low amount of joy can be inferred
2017-En-30568	At the regular cheerfulness of any emotion, her own supper, and to give the ladies were soon as they have been entirely at	joy	0: no joy can be inferred
2017-En-30586	My ukulele bag has fallen apart. 😐 WELLL AT LEAST my life hasn't yet!! #Joys\n\n#quote  #problemsolving #behappy	joy	0: no joy can be inferred
2017-En-30187	Watch this amazing live.ly broadcast by @brooke_bridges  #musically	joy	2: moderate amount of joy can be inferred
2017-En-30431	A cheerful heart is an unending banquet.- Proverbs (Mishle) 15:16	joy	1: low amount of joy can be inferred
2017-En-30541	You have to find a way to top yourself. #glee	joy	0: no joy can be inferred
2017-En-30454	Optimism leads to success. - Bill Kerr @Coach__Kerr #success #optimism #goals	joy	1: low amount of joy can be inferred
2017-En-31267	- blood and mucus and he chokes and has to swallow, mirth cut too short. 'Wrong answer.' It takes some awkward movements - @PersuasiveFuck	joy	0: no joy can be inferred
2017-En-30626	only time I am ever cheering for you Johnny	joy	0: no joy can be inferred
2017-En-31523	#brigetjonesbabys #brigetjonesbaby was the best film! #hilarious - so good - so funny!! 🙌	joy	3: high amount of joy can be inferred
2017-En-31603	#Sports Top seed Johnson chases double delight at Tour Championship	joy	1: low amount of joy can be inferred
2017-En-31459	@soboleskih Okay this is hilarious	joy	2: moderate amount of joy can be inferred
2017-En-30292	Watch this amazing live.ly broadcast by @footballrocks123456  #musically	joy	2: moderate amount of joy can be inferred
2017-En-30560	Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the world. #optimism	joy	0: no joy can be inferred
2017-En-30362	Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....	joy	1: low amount of joy can be inferred
2017-En-30058	I am so happy I have come across @HilltopBindery notebooks! #handmade would love to talk to you! #musthave #want #need #happy #amazing 📖🖋	joy	3: high amount of joy can be inferred
2017-En-31384	@ToyStoriesInt They look FAB, they were made for the big screen!Can't wait to see this evolve &amp; the bright future of these little toy people	joy	2: moderate amount of joy can be inferred
2017-En-30149	#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education  #learning	joy	3: high amount of joy can be inferred
2017-En-30156	Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me #happy. #farm365	joy	3: high amount of joy can be inferred
2017-En-30510	@PeanutRD @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen  hey #sparkling is the word I just picked 4 my biz card	joy	1: low amount of joy can be inferred
2017-En-31604	This meth documentary is exhilarating	joy	0: no joy can be inferred
2017-En-31357	Batman the animated series is a gift from the 90s animation gods	joy	2: moderate amount of joy can be inferred
2017-En-31426	I want my highlight to be so bright that if I ever get lost and someone is looking for me in the dark, they'll find me.	joy	0: no joy can be inferred
2017-En-30294	I love Mary's undying optimism. You could present her with dog shite and she'd find something good to say. #GBBO	joy	2: moderate amount of joy can be inferred
2017-En-31307	@Tweetermeyer The animated version was better	joy	0: no joy can be inferred
2017-En-30182	@R1Breakfast Totes had to re-listen to the endless hilarity that was Tom Odell's 'raaar' this morning 😂😂😂 @grimmers @fionaradio @TinaDaheley	joy	2: moderate amount of joy can be inferred
2017-En-30719	@EducatedNPetty white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another	joy	0: no joy can be inferred
2017-En-31067	@xiankiefer @TheLincoln Book 5! It's so sprightly &amp; fun cuz he'd been reinvigorated by the Harry Potter series. I'm not kidding.	joy	2: moderate amount of joy can be inferred
2017-En-31540	Treat joy and laughter as a form of worship and spiritual warfare! #laughter #live #victory #worship	joy	2: moderate amount of joy can be inferred
2017-En-31383	@BrianaBanksxoxo I send ya a few #playful nibbles 😉	joy	3: high amount of joy can be inferred
2017-En-31284	@NHLstoreNYC  cheering for @TeamNA_WCH and @HC_Men	joy	2: moderate amount of joy can be inferred
2017-En-31172	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #lol #hilarious	joy	3: high amount of joy can be inferred
