ID	Tweet	Affect Dimension	Intensity Class
2017-En-21538	Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont 	fear	2: moderate amount of fear can be inferred
2017-En-21339	I hate freaking out and ruining things. #anxiety	fear	3: high amount of fear can be inferred
2017-En-20869	Getting terrible download speeds for fifa smh.	fear	0: no fear can be inferred
2017-En-20534	My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help 	fear	0: no fear can be inferred
2017-En-20574	@ksmitely @CitizenMeh I feel strongly that we need to work together to right this dreadful wrong.	fear	0: no fear can be inferred
2017-En-21518	i'm... nervous about this test rip	fear	3: high amount of fear can be inferred
2017-En-21273	BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you. #faith #leadership  #mindfu…	fear	0: no fear can be inferred
2017-En-22038	@tcarrels  \nSo when exactly did you lose your mind, pal? \n #Trump #fraud #misogynist #liar #psychopath #narcissist  #conartist	fear	1: low amount of fear can be inferred
2017-En-20431	@NeyaphemMaster @_James_Kellar_ @RavenMetamorph @MagnetoBroHood @jedi_paige Thomas' nervousness at being the group's focus is evident, 'I&gt;	fear	0: no fear can be inferred
2017-En-20389	That old lady is cray cray #scared #BellaIsSoCute #awe #Empire	fear	0: no fear can be inferred
2017-En-20946	No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.	fear	0: no fear can be inferred
2017-En-20463	so I picked up my phone!!!' #shocking 😳	fear	0: no fear can be inferred
2017-En-20570	@Shahid3011 don't tweet shit like this! It'll come back and haunt you like your other ones 😭😂	fear	0: no fear can be inferred
2017-En-20865	I have a job interview with @BarclaysUK in Loughborough next month !!!	fear	0: no fear can be inferred
2017-En-21607	Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy 	fear	2: moderate amount of fear can be inferred
2017-En-20079	I'm getting so nervous for my first anatomy exam 😩	fear	3: high amount of fear can be inferred
2017-En-21240	Tweeting from the sporadic wifi on the tube #perilous	fear	0: no fear can be inferred
2017-En-21908	@AzyraiZelo I am shy xD	fear	0: no fear can be inferred
2017-En-20909	today has been terrible but tonight will end better because I get to see Malik ❤️	fear	0: no fear can be inferred
2017-En-20759	@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to threaten him that your pregnant .	fear	0: no fear can be inferred
2017-En-20473	I saved him after ordering him to risk his life. I didn't panic but stayed calm and rescued him.	fear	0: no fear can be inferred
2017-En-20485	@davidhiggerson Can understand fear factor but why support a company that wants to reduce your own to status of a needy satellite..	fear	0: no fear can be inferred
2017-En-20243	@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create  #BlackLivesmatter #terrorism	fear	1: low amount of fear can be inferred
2017-En-21435	Why is it so windy? So glad I didn't ride my bike. #fear #wind	fear	3: high amount of fear can be inferred
2017-En-22053	@SEPTA 45 minutes late &amp; counting! #horrible CTT Service sucks!	fear	0: no fear can be inferred
2017-En-21987	If children live with #ridicule, they learn to feel #shy	fear	0: no fear can be inferred
2017-En-20189	bad news fam, life is still hard and awful #depression  #atleastIhaveBuffy	fear	2: moderate amount of fear can be inferred
2017-En-20131	@AldiToHarrods I'm still too nervous to try it. I need to man up and give it ago.	fear	2: moderate amount of fear can be inferred
2017-En-22210	@Sami749263491 yeah whatever, whahibbi are #muslims just a sect, as you know,  #islam is synonymous with #rape and 	fear	2: moderate amount of fear can be inferred
2017-En-21280	@littlepieces Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare	fear	1: low amount of fear can be inferred
2017-En-21959	I really wanna take advantage of UofW's gym but i'm shy af.	fear	1: low amount of fear can be inferred
2017-En-20794	After a nervous couple of days test results now confirm my life will be no different whatsoever as the result of two actors divorcing, phew!	fear	0: no fear can be inferred
2017-En-20288	#NawazSharif confesses that #Pakistan  supports #terror at #unga\n#BurhanWani	fear	1: low amount of fear can be inferred
2017-En-21062	And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is #awful	fear	0: no fear can be inferred
2017-En-22041	But this is the internet age, so get mad out of any and all proportion and assume the terrible worst with little to no facts or knowledge.	fear	0: no fear can be inferred
2017-En-20226	World is facing #terrorism. Where #Terrorist's school exist? Who are terrorist's teacher &amp; father. Which is terrorist's motherland?	fear	1: low amount of fear can be inferred
2017-En-22195	My roommate: it's okay that we can't spell because we have autocorrect. #terrible #firstworldprobs	fear	0: no fear can be inferred
2017-En-21745	@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude. #ghastly	fear	0: no fear can be inferred
2017-En-21958	#amwriting #horror in the dark and a loud creaking door noise is coming from the kitchen. There are no doors there to creak. WTF.	fear	3: high amount of fear can be inferred
2017-En-21807	Loving @challengesophie @TEDx talk #challenge #fear #map #inspiration #stayunstoppable	fear	0: no fear can be inferred
2017-En-21610	@captainzee44 yup. He can celebrate and no he doesn't hesitate	fear	0: no fear can be inferred
2017-En-20979	Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much @ladygaga ❤️	fear	0: no fear can be inferred
2017-En-22198	@DDNewsHindi  #UNGA no talks should be carried out with Pakistan now ... His mouth stinks of #terrorism #UriAttack	fear	1: low amount of fear can be inferred
2017-En-21931	@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do...#sike #losers #terrible	fear	0: no fear can be inferred
2017-En-20725	@mdthib This is so lovely! Or I am frightened, not sure which! But, wow!	fear	0: no fear can be inferred
2017-En-21116	Can't start a good day without a cup of tea! \n\n #tea  #day #goodday	fear	0: no fear can be inferred
2017-En-21264	US you need to band together not apart #nevertrump he promotes hatred and fuels #fear	fear	2: moderate amount of fear can be inferred
2017-En-20581	@drunkejt almost all of my mutuals intimidated me at some point or still do	fear	0: no fear can be inferred
2017-En-20796	GUY was such a video I'm shaking @ladygaga	fear	0: no fear can be inferred
2017-En-21768	Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do #dread	fear	1: low amount of fear can be inferred
2017-En-20121	#AnthonyWeiner #DISTRACTION #what is really going on? #selection #election #Syria  #race #riots #GasCrisis2016 #NoDAPL #rape	fear	2: moderate amount of fear can be inferred
2017-En-20532	@Zak_Atif two congressional hearings in USA stopped financial aid to Pak and asked it to prove that it is doing enough to stop terrorism 1n	fear	0: no fear can be inferred
2017-En-21643	#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the #fear	fear	1: low amount of fear can be inferred
2017-En-20562	@GSchwartz_ it wasn't a joke . #bully	fear	0: no fear can be inferred
2017-En-20401	i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. #apprehensive	fear	0: no fear can be inferred
2017-En-22251	and claimed that all of the same things could scare us\nbut we were tough because of ancestry	fear	0: no fear can be inferred
2017-En-21969	I think I may have a mild anxiety problem. I think that's what this feeling may be..	fear	3: high amount of fear can be inferred
2017-En-21357	@sandrosmom The horror!	fear	2: moderate amount of fear can be inferred
2017-En-21890	I forgot #BB18 was on tonight 😳 that is how much the real world has been distracting me #horrid 🙅🏼🙈🙊	fear	1: low amount of fear can be inferred
2017-En-21113	Some serious hip shaking going on tonight 😜	fear	0: no fear can be inferred
2017-En-20448	@AlamRahman today which can impact the signal, I'm afraid :-( Our engineers are working to have this resolved by this evening and you'll	fear	0: no fear can be inferred
2017-En-21730	Editing a father of the bride speech. At 3 minutes in she tells him to wrap it up. He goes on for 12 more minutes. #nightmare	fear	1: low amount of fear can be inferred
2017-En-20664	Tomorrow is the day I cut and dye my hair! 😳  #excited	fear	0: no fear can be inferred
2017-En-20306	we shiver in the pause between words \nabandonment still fresh upon the tips of our tongues	fear	1: low amount of fear can be inferred
2017-En-22247	@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL #awful	fear	0: no fear can be inferred
2017-En-20126	Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt--&gt;	fear	2: moderate amount of fear can be inferred
2017-En-20904	Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang #ghastly #edm #plur #dad #djlife #dj #producer	fear	0: no fear can be inferred
2017-En-21536	realising you have no conditioner after already shampooing 😓😓 	fear	0: no fear can be inferred
2017-En-21828	@joshgad My three year old asked me if Trump was a bad man, like a bully. After saying yes he's a bully, my son said mute him. We did!	fear	0: no fear can be inferred
2017-En-20078	@RossKemp Omg that is just horrific. Something needs to be done. 😢	fear	3: high amount of fear can be inferred
2017-En-20710	my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):)	fear	0: no fear can be inferred
2017-En-22193	@GOtvNg CN seems like you only appreciate good reviews. No apologies to my concern years ago.	fear	0: no fear can be inferred
2017-En-22002	@carlymarierozy @makeupsue it's sad but now we are making our own children vulnerable to the same terror.	fear	2: moderate amount of fear can be inferred
2017-En-20860	@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay???  #wasteofmoney	fear	0: no fear can be inferred
2017-En-20255	Your boy' is having a nightmare @VivaLaSergio	fear	1: low amount of fear can be inferred
2017-En-21924	I'm not afraid to love, I'm afraid of not being loved back.	fear	3: high amount of fear can be inferred
2017-En-21914	.@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! #shocking	fear	0: no fear can be inferred
2017-En-20693	For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary 	fear	0: no fear can be inferred
2017-En-20084	In #Bangladesh war, #US almost bombed us had #Russia not been there. What strategy for #China on #Pakistan? Time ripe to crush #terror camps	fear	3: high amount of fear can be inferred
