ID	Tweet	Affect Dimension	Intensity Class
2017-En-40349	Thank God she warned me before I walked to that sink cause lord knows I would've been sick to my stomach and would've wanted to sue lbvfs	sadness	1: low amount of sadness can be inferred
2017-En-40841	I can't WAIT to go to work tomorrow with a high as fuck fever. [sarcasm]\nHopefully I'll feel better tomorrow.\nBut I doubt it. #pessimism	sadness	2: moderate amount of sadness can be inferred
2017-En-41432	@asjoshtaylor sadly I don't think I'll see you on tour, but have fun, you're gonna rock! 🎉👌🏻💙 #HotForMeTour	sadness	0: no sadness can be inferred
2017-En-40746	@CrucialBMXShop ohh silver lake came up a lot on there! Is that where you guys stayed?	sadness	0: no sadness can be inferred
2017-En-40707	No one wants to win the wild card because you have to play the Cubs on the road. 	sadness	0: no sadness can be inferred
2017-En-41031	Once you've accepted your flaws, no one can use them against you - @GRRMspeaking #quote #mentalhealth #psychology #depression #anxiety	sadness	3: high amount of sadness can be inferred
2017-En-41025	@DatGuydARK I wouldn't fret. There's too many opportunities in life to worry about one not working out.	sadness	0: no sadness can be inferred
2017-En-40047	Oh, I should just 'get over' my #depression and 'be happy?' Don't you think I've tried that thousands of times already? You're not helping.	sadness	3: high amount of sadness can be inferred
2017-En-41270	Way to get a hold of her 😊 #depressing	sadness	2: moderate amount of sadness can be inferred
2017-En-40512	Sky news still pushing the Brexit gloom line, managing to ignore the fact it's simply not happening. 'But in the future.....'	sadness	0: no sadness can be inferred
2017-En-40935	Defining yourself in terms of opposition, i.e. the clouded mirror phenomena, is almost always a mistake.	sadness	1: low amount of sadness can be inferred
2017-En-40674	@TweeriaLee A stumbling block to the pessimist is a stepping stone to the optimist.	sadness	0: no sadness can be inferred
2017-En-40514	A pessimist is someone who, when opportunity knocks, complains about the noise.	sadness	0: no sadness can be inferred
2017-En-40174	@KatHeartwell some don't see the difference between courting and appealing to a women vs deception &amp; pressure it's depressing	sadness	2: moderate amount of sadness can be inferred
2017-En-41256	@MissFushiGaming I hashtag things and the kids always tell me to stop 😭😭😭😭😭 #sadness	sadness	2: moderate amount of sadness can be inferred
2017-En-40041	Thought I had a pretty solid GPA as a kin major and now that I look at the average for dpt programs I feel even more discouraged 😪	sadness	3: high amount of sadness can be inferred
2017-En-40413	i stopped watching gotham cause they dropped off tabitha and barb's relationship and made her pine after the main	sadness	1: low amount of sadness can be inferred
2017-En-40606	Refuge Recovery Boston - Weds 7:30-9 pm. #healing #support #addiction #recovery #buddhism #meditation #sober #cambma #meeting #harvardsq	sadness	0: no sadness can be inferred
2017-En-40427	@VivYau is it all doom and gloom? I only want to hear lovely things about airbnb!	sadness	1: low amount of sadness can be inferred
2017-En-30718	I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.	sadness	2: moderate amount of sadness can be inferred
2017-En-41268	@KseniaSolo hi little late to lost girl but think you awesome from South Afrikaans:-)	sadness	0: no sadness can be inferred
2017-En-40690	@makai_kishi_ Her eyes stayed glued to the monitor, not turning away for anything	sadness	0: no sadness can be inferred
2017-En-41128	Dying is a very dull, dreary affair. And my advice to you is to have nothing whatever to do with it. ― W. Somerset Maughm	sadness	2: moderate amount of sadness can be inferred
2017-En-41213	Only God knows why things happen, sometimes it's just hard to understand. #sad #prayingforyou	sadness	3: high amount of sadness can be inferred
2017-En-40086	Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired #lost	sadness	3: high amount of sadness can be inferred
2017-En-40414	@_JuliaSteiner : I liked that she was not moping around in all of the episode. She had a moment of emotional weakness, felt sorry about -	sadness	1: low amount of sadness can be inferred
2017-En-40464	and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?'	sadness	1: low amount of sadness can be inferred
2017-En-40115	Condolences to the  JC and the Georges family.. 	sadness	3: high amount of sadness can be inferred
2017-En-20580	Penny dreadful 3 temporada	sadness	1: low amount of sadness can be inferred
2017-En-40850	aaahhhh! a little @OtisRedding to soothe the soul. #music #blues	sadness	0: no sadness can be inferred
2017-En-41010	everything in the dream stayed there	sadness	0: no sadness can be inferred
2017-En-40873	Pro-lifers are condemning #MenForChoice - but I haven't seen any of you criticize the dismal American foster care/adoption system.	sadness	1: low amount of sadness can be inferred
2017-En-40967	for an lgbt person to tell someone else that how they identify isn't valid is so sad and against everything we should stand for	sadness	2: moderate amount of sadness can be inferred
2017-En-40592	And with rich Fumes his sullen sences cheer'd.	sadness	0: no sadness can be inferred
2017-En-40222	It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! '  #ourworld	sadness	2: moderate amount of sadness can be inferred
2017-En-41110	ffs as if tate thought wind in the willows was a serious play, can't wait to see him play a singing badger 😩😂	sadness	0: no sadness can be inferred
2017-En-40994	So depressing to watch news, today out of 100 bullet news 10 were of rape! What's wrong with people #india #shameless #depressing	sadness	3: high amount of sadness can be inferred
2017-En-40720	Alt-J - Hunger of the pine.	sadness	0: no sadness can be inferred
2017-En-40937	Finally watched #hungergamesmockingjay2 this morning, sadly I feel a little disappointed #toomuchhype	sadness	1: low amount of sadness can be inferred
2017-En-40095	so lost i'm faded	sadness	3: high amount of sadness can be inferred
2017-En-40123	@Uber_RSA when you click over and over again for a cupcake but there are no vehicles available... #sadness	sadness	3: high amount of sadness can be inferred
2017-En-41453	can it stay gloomy but get cold pls	sadness	2: moderate amount of sadness can be inferred
2017-En-41468	@_MrAminuddin @ejainews @_AlifH @AhmadFuadAdnan dont play with this master noob u want to win.. #serious	sadness	0: no sadness can be inferred
2017-En-40021	Depression sucks! 	sadness	3: high amount of sadness can be inferred
2017-En-41267	@SizweM01 and it's kinda depressing hey!!! 😑	sadness	2: moderate amount of sadness can be inferred
2017-En-40637	I got a short fuse when im sober.	sadness	0: no sadness can be inferred
2017-En-41309	Well stomach cramps did not make that spin class any easier. Why does my body hate digesting porridge so much 😩 #spinning #sulk	sadness	2: moderate amount of sadness can be inferred
2017-En-40177	I've returned from the dead with a desire to clean the apartment and eat something that isn't garbage. #managing #depression	sadness	2: moderate amount of sadness can be inferred
2017-En-40369	@harowe this sad truth!	sadness	1: low amount of sadness can be inferred
2017-En-41095	@JBoughton93 he might donate the money but it won't stop shit, pessimist	sadness	2: moderate amount of sadness can be inferred
2017-En-40051	@Christy_RTR @doge_e_fresh I'm despondent	sadness	3: high amount of sadness can be inferred
2017-En-40507	@LidlUK Just bought a pack of two medallion beef steaks. Got home. Cooked them. One steak is 100% pork. I had one unhappy mother. 🐮🐷	sadness	0: no sadness can be inferred
2017-En-40863	@AmontanaW I nearly dropped my phone into the sink HAHAHAHA	sadness	0: no sadness can be inferred
2017-En-40030	People stealing things from my work out quite the damper on my day so now I am going to wear pajamas all day	sadness	3: high amount of sadness can be inferred
2017-En-41443	Got a #serious #hyper #predator #heckler situation over here	sadness	1: low amount of sadness can be inferred
2017-En-40368	Lisa: Getting what you want all the time will ultimately leave you unfulfilled and joyless.	sadness	1: low amount of sadness can be inferred
2017-En-41228	@teenageic0n_ you'll be pleased to know my family are blues	sadness	0: no sadness can be inferred
2017-En-22160	one ep of despair arc made me happy but and then i'm going back to future arc and i'm upset again.	sadness	3: high amount of sadness can be inferred
2017-En-40480	@Gsmsbooksrus @goodreads 'so shines a good deed in a weary world' Roald Dahl, Charlie and the Chocolate Factory	sadness	0: no sadness can be inferred
2017-En-40488	Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks &amp; Spencer's is #lost	sadness	0: no sadness can be inferred
2017-En-40956	@rosalilium I'm wearing all black tomorrow to mourn. 😭💔	sadness	3: high amount of sadness can be inferred
2017-En-40886	😑😑😑&lt;---- that moment you finish a Netflix series and have nothing else to watch. #depression	sadness	3: high amount of sadness can be inferred
2017-En-41219	its so unfortunate that after all these years im still struggling with depression smh	sadness	3: high amount of sadness can be inferred
2017-En-40067	It's interesting the photo of Mono Lisa is crying as well as the whole scene is very depressing #ELE6200	sadness	3: high amount of sadness can be inferred
2017-En-40319	@LondonMidland #dobetter only two carriages on 14:49 Birmingham to Hereford no room to stand anymore Friday commute #unhappy	sadness	2: moderate amount of sadness can be inferred
2017-En-40274	@groovydadad @MHChat 🙂ty I often conflate the two depression + sadness, but they are very different. This q reminded me of that #mhchat	sadness	2: moderate amount of sadness can be inferred
2017-En-40632	@TetraVariations I don't need a mask, but I'll gladly make a donation to help in ur name! Is it Mr. TY Rex or first initial only? #serious	sadness	0: no sadness can be inferred
2017-En-41056	@p0stcap I've still been trying to sort through it all, but I suppose I also shouldn't have had such high expectations. #sadness	sadness	3: high amount of sadness can be inferred
2017-En-21469	@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing.  #unhappy #mean #troubled #vile #bully	sadness	2: moderate amount of sadness can be inferred
2017-En-40295	Nothings #Working-you're feeling your life's on The Edge_Could go either way #lost all reason for #Living-JesusChristHealsSavesASK #fatloss	sadness	2: moderate amount of sadness can be inferred
2017-En-40469	@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle.	sadness	1: low amount of sadness can be inferred
2017-En-40150	I'm getting use to not having a phone it's sad ..	sadness	2: moderate amount of sadness can be inferred
