ID	Tweet	Affect Dimension	Intensity Class
2017-En-10442	@a_mxe7 hah don't speak to me or my cousin like that, mind a had the displeasure of seeing u bare faced on eh train, no a pretty sight mate	valence	-2: moderately negative emotional state can be inferred
2017-En-10431	@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria	valence	-1: slightly negative emotional state can be inferred
2017-En-31246	@AlohaJonathan @AtlantaFX all I've seen is that clip of the jail scene with the sexuality part which was hilarious	valence	1: slightly positive emotional state can be inferred
2017-En-41388	Clean the #sink and make your #bathroom shine.	valence	0: neutral or mixed emotional state can be inferred
2017-En-30981	Take my kindness for weakness when you acting silly keeping it 100 ain't your forté #breezy #ChrisBrown #TeamBreezy	valence	0: neutral or mixed emotional state can be inferred
2017-En-10839	Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! #relentless	valence	3: very positive emotional state can be inferred
2017-En-11529	Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.	valence	-2: moderately negative emotional state can be inferred
2017-En-31437	@SowerAsh007 Great to hear. If there's one thing that makes you feel more like yourself, it;s some hearty chicken noodle soup, right?	valence	0: neutral or mixed emotional state can be inferred
2017-En-30004	I feel so blessed to work with the family that I nanny for ❤️ nothing but love &amp; appreciation, makes me smile.	valence	3: very positive emotional state can be inferred
2017-En-30477	@chenaidavid easy, breezy, beautiful rasta mon	valence	0: neutral or mixed emotional state can be inferred
2017-En-31508	Pre-game nerves have settled in 😱 i'l be #cheering from home guys 🔴⚪️🙌🏻🏉 #AFLCatsSwans #ProudlySydney #goswans @sydneyswans @SwansSupport	valence	3: very positive emotional state can be inferred
2017-En-41402	Never let the sadness of your past ruin your future	valence	0: neutral or mixed emotional state can be inferred
2017-En-30604	don't put famous dex in a tweet with breezy lol chris is that guy dex a bitch lmao n music ass	valence	0: neutral or mixed emotional state can be inferred
2017-En-30948	Love this! Laughing while crying works too! #katherinemansfield #failure  #dealingwithfailure	valence	0: neutral or mixed emotional state can be inferred
2017-En-31052	Every time I hear @jtkantor's organ kick in on the new @sayswhopodcast, I break into the goofiest smile.	valence	2: moderately positive emotional state can be inferred
2017-En-21557	Have the producers of @soverybritish ever been outside of their country? These are universal problems. #worldwide #anxiety	valence	-2: moderately negative emotional state can be inferred
2017-En-20037	@officialShaky 'Operation Echoes' is gathering momentum ... #tense #nervous #feelsick #excited	valence	0: neutral or mixed emotional state can be inferred
2017-En-40248	if you're unhappy with someone just fucking tell them you're unhappy and leave. Don't go fuckin around with other people on the side	valence	-3: very negative emotional state can be inferred
2017-En-20933	@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider 	valence	-2: moderately negative emotional state can be inferred
2017-En-30521	@delon03 can you at least just walk past her and break out into laughter	valence	0: neutral or mixed emotional state can be inferred
2017-En-30703	@TheBarmyArmy all the optimism...	valence	0: neutral or mixed emotional state can be inferred
2017-En-30832	This tweet is dedicated to my back pain, which I do not understand because I am youthful and spry. Full of life. Vivacious.	valence	-2: moderately negative emotional state can be inferred
2017-En-20857	@ltsukis im love you, even if you bully me sadly	valence	-1: slightly negative emotional state can be inferred
2017-En-30893	Tutoring gives me such an exhilarating feeling. I love helping people 😌	valence	3: very positive emotional state can be inferred
2017-En-30570	every time a new Anthony Weiner revelation breaks, Bill Clinton says a prayer of thanks that texting/DMing didn't exist in his heyday.	valence	-1: slightly negative emotional state can be inferred
2017-En-22180	Rooneys fucking untouchable isn't he? Been fucking dreadful again, depay has looked decent(ish)tonight	valence	-2: moderately negative emotional state can be inferred
2017-En-40039	@TNFryed Jesus, you just made think that of all the Vols v fl games I've seen. I've never seen a win. #depression	valence	-3: very negative emotional state can be inferred
2017-En-41287	@mcjamie sadly. It's just.. Did the dude have to yell out the frogs name at the Clinton rally that one day. It changed everything	valence	-2: moderately negative emotional state can be inferred
2017-En-31404	@BreezyWeekes hey breezy, you wanna give me some of that coffee you posted on your snap?? please	valence	0: neutral or mixed emotional state can be inferred
2017-En-31178	Best quote from a 7 in German - Almost 	valence	0: neutral or mixed emotional state can be inferred
2017-En-30207	@Nick_Offerman I'll be there!! Can't wait for all the #mirth!	valence	1: slightly positive emotional state can be inferred
2017-En-20866	The most important characteristic of leadership is the lack of #fear.  #activism #equity #revolution	valence	1: slightly positive emotional state can be inferred
2017-En-30915	#twd comes on soon 	valence	1: slightly positive emotional state can be inferred
2017-En-30221	15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga #smile #stretch	valence	3: very positive emotional state can be inferred
2017-En-40522	@JoaquinPutoAmo vas a ir al de the amaity affliction?	valence	0: neutral or mixed emotional state can be inferred
2017-En-31403	it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.	valence	0: neutral or mixed emotional state can be inferred
2017-En-31078	Did u laugh today? Laugh hard? I hope so..we NEED laughter now. #smile #love	valence	3: very positive emotional state can be inferred
2017-En-30384	Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically	valence	1: slightly positive emotional state can be inferred
2017-En-11269	@johnmerro1 @Liberobility still bitter about last night lads 😂	valence	0: neutral or mixed emotional state can be inferred
2017-En-10749	I'm just doing what u should b doing just minding my business and grinding relentless @LITO615	valence	-2: moderately negative emotional state can be inferred
2017-En-30717	@APkrawczynski   Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner? 	valence	0: neutral or mixed emotional state can be inferred
2017-En-40127	Smokeys dad is sad :/	valence	-3: very negative emotional state can be inferred
2017-En-41231	Rockin to  Bob Dylan singin'  Bob Dylan's 115th Dream on LPCO Klassic Rock #classicrock #klassicrock #rocknroll #blues #onlineradio	valence	1: slightly positive emotional state can be inferred
2017-En-31077	Did u laugh today? Laugh hard? I hope so..we NEED laughter now.  #love	valence	2: moderately positive emotional state can be inferred
2017-En-10580	@KevinI @GGGBoxing @SpecialKBrook pretty average, klitschko fury did about 600k and Joshua white did about 450k	valence	-1: slightly negative emotional state can be inferred
2017-En-41083	I know few will mourn the loss of Stitch's Great Escape, but...see, THIS is the kind of cost-cutting at parks I really don't care for.	valence	0: neutral or mixed emotional state can be inferred
2017-En-11670	@HuffingtonPost huff i know your pro-hillary and so is CNN and MSNBC, but they made no mention of this, this statement would be gold for em	valence	-2: moderately negative emotional state can be inferred
2017-En-31050	Learning is key while converting your leaning to someone else is door, so when you do both you will open the door of success.\n\n #x33 	valence	1: slightly positive emotional state can be inferred
2017-En-30654	i bet dat dog eating name brand cheerios. cant relate. i eat cheery O's	valence	-2: moderately negative emotional state can be inferred
2017-En-10778	Need a new outlet for 	valence	-1: slightly negative emotional state can be inferred
2017-En-31255	@OccasionalGod isn't that the reason horror is popular? the exhilaration that comes from discomfort is enjoyable -- watch The Green Room :D	valence	1: slightly positive emotional state can be inferred
2017-En-10626	If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once.	valence	0: neutral or mixed emotional state can be inferred
2017-En-31009	@SQLBek My liver is elated that isn't us	valence	0: neutral or mixed emotional state can be inferred
2017-En-31157	How sad is it that I'm rejoicing over a 72💀 #collegekills	valence	-2: moderately negative emotional state can be inferred
2017-En-30185	@reinervshunter you got this #staystrong #smile #yourebeautiful	valence	3: very positive emotional state can be inferred
