ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2017-En-31038	@joemrusso happy birthdayyyyyy pretty. Miss you!	0	0	0	0	1	1	0	0	0	0	0
2017-En-41144	@devrajasmine If you change the dark images both look different, but both look like they are in a forest.	0	0	0	0	0	0	0	0	0	0	0
2017-En-10334	I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well	1	0	1	0	0	0	0	0	0	1	0
2017-En-31167	((things that grind my gears: people drawing gideon gleeful skinny	1	0	1	0	0	0	0	0	0	0	0
2017-En-41138	I'm allowed to sulk	1	0	1	0	1	0	0	0	0	0	0
2017-En-22163	@danmericaCNN @aefadul22 HRC has the experience, temperment, knowledge &amp; ability to lead us in this perilous time	0	0	0	0	1	0	1	0	0	0	1
2017-En-11068	@Shonna_Ludi @_braaaat_ 😂😂😭😭😭 resentment	0	0	1	0	0	0	0	0	1	0	0
2017-En-40827	A3: But chronic sadness may mean there are underlying issues than getting sad occassionally over a particular issue (2/2) #mhchat	0	0	1	1	0	0	0	1	1	0	0
2017-En-40413	i stopped watching gotham cause they dropped off tabitha and barb's relationship and made her pine after the main	0	0	1	0	0	0	0	0	1	0	0
2017-En-11353	@TheAlexValle Tio Valle, please! WNF grudge match @Anti with Low Tier God!!!	1	0	1	0	1	0	1	0	0	0	0
2017-En-30411	it was both lively &amp; lovely @crumblepie15 @buryprofs @DittoBistro #BuffnPolish	0	0	0	0	1	1	1	0	0	0	0
2017-En-11391	@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel 	1	0	1	0	0	0	0	0	0	0	0
2017-En-20004	This is the scariest American Horror Story out of all of them... I'm gonna have to watch in the daytime. #frightened	0	0	0	1	0	0	0	0	1	0	0
2017-En-10120	@FoxNews @SheriffClarke @FoxNewsInsider This man is an affront to our justice system.	1	0	1	0	1	0	0	0	1	0	0
2017-En-31497	@KillerInASuit - now getting banned but will still lurk in corners and underneath the bed and sofa, much to Eyepatch's delight. Why is she -	1	0	1	0	0	0	0	0	1	0	0
2017-En-21771	I'm sorry but since when is an #indiegames #DLC worth nearly £130 that's just plain lunacy when the game itself is £20odd, #astounded 😱	1	0	0	0	0	0	0	0	1	1	0
2017-En-31478	Tomorrow, is the FIRST DAY OF 🍂🍂FALL🍁🍁and I'm elated!!!!!	0	0	0	0	1	0	1	0	0	0	0
2017-En-30367	@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge	0	1	0	0	0	0	0	0	0	1	0
2017-En-20223	@officialShaky 'Operation Echoes' is gathering momentum ... #tense  #feelsick #excited	0	1	0	1	1	0	1	0	0	0	0
2017-En-20943	@Netflix_ME penny dreadful season 3?	0	0	1	1	0	0	0	0	0	0	0
2017-En-40686	I added Paul Walker on Xbox but he just spends all of his time on the dashboard. #dark #humor #funny	0	0	0	0	1	0	0	0	0	0	0
2017-En-21455	Changing my hair again 	0	1	0	0	0	0	0	0	0	0	0
2017-En-11666	Will I offend you\nif I am truthful but kind\nor will you see why?\n@baffled #haikuchallenge 	0	1	1	1	0	0	0	0	0	0	0
2017-En-10674	@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! 	1	0	0	0	1	0	1	0	0	0	0
2017-En-20651	@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses? #awful #solate	1	0	1	0	0	0	0	0	0	0	0
2017-En-21894	@WelshGasDoc @PlaidCymru supporter @reesmarshall239 #prejudice against #disabled people #disabledlivesmatter  #bbcnews #skynews	0	1	1	0	0	0	0	0	1	0	0
2017-En-20400	@CP24 And I hope when the police met him at the subway that they took him straight to jail 😕 #awful	0	0	1	1	0	0	0	0	1	0	0
2017-En-41066	Do you know how much it hurts to see you best friend sad?	0	0	0	0	0	0	0	1	1	0	0
2017-En-21122	my mom recorded nightmare before Christmas for me 😍😍😍 I LOVE IT 💕	0	0	0	0	1	1	0	0	0	0	0
2017-En-10036	@ggreenwald @SusanSarandon We are blaming 5% of the fucking idiots who are putting the World in the middle of their tantrums. You are one.	1	0	1	0	0	0	0	0	0	0	0
2017-En-31455	@Babylonian I convinced my mom to watch it. Killgrave gave her literal nightmares, but watched last episode four times. #smile	0	1	0	0	1	1	1	0	0	0	0
2017-En-20285	@Sami_3499 Oh noooo!  #nomorehammocks #nightmare ;)	0	0	0	1	0	0	0	0	1	0	0
2017-En-10864	My eyes have been dilated. I hate the world right now with the rage of a thousand fiery dragons. I need a drink.	1	0	1	0	0	0	0	0	0	0	0
2017-En-40574	Now they fret about scuffs. I’ll take scuffs (which…come in) for a phone I can use wet handed or drop in a toilet any day.	1	0	1	0	1	0	0	0	0	0	0
2017-En-11517	@Lizombi There's a difference though. A grudge cab be tamed. Feeling uncomfortable is pure emotion, you can't really control it.	1	0	0	0	0	0	0	1	1	0	0
2017-En-31515	Her charm is liveliness but this is also her weakness.	0	1	0	0	0	0	0	0	0	0	0
2017-En-11012	when you think you've got it together for a day then you randomly burst out crying	0	0	1	0	0	0	0	0	1	0	0
2017-En-40673	@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity	0	1	0	0	1	0	0	0	0	1	1
2017-En-20026	Breaking out in hives for the first time since college finals. #anxiety sucks	0	0	0	1	0	0	0	0	1	0	0
2017-En-11305	Get to the gym and discover I forgot to put my gym shoes back in my bad 😤  #wwhhyyy	1	0	1	0	0	0	0	0	1	0	0
2017-En-31245	some say my lover is a pale green light\nhe hovers high where the moon shines bright	0	0	0	0	1	1	1	0	0	0	0
2017-En-10491	@cxmbeferre so you WOULDNT date me????? 	1	0	1	0	0	0	0	0	1	0	0
2017-En-21961	Q&amp;A with N. Christie @westernuHistory: fr. @marybethstart: What would Peter and Dardanella think of us knowing? #poorthings 	0	0	0	0	0	0	0	0	1	0	0
2017-En-20401	i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. #apprehensive	0	1	0	1	0	0	0	0	1	0	0
2017-En-20365	#Muslims are the principle victims of #terrorism. More Muslims are dying at the hands of these #terrorists than anyone else. #YounusAlGohar	0	0	0	1	0	0	0	0	0	0	0
2017-En-21594	@steph_baker7 i tried to turn off my alarm this morning and it turned on all my alarms instead	1	0	0	0	0	0	0	0	0	0	0
2017-En-21717	@Cassena13 I know if I wasn't an optimist I would despair.	0	0	0	0	0	0	1	0	0	0	0
2017-En-20506	@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?' #bully #Trump2016 #yourefired #deflect	1	0	1	0	0	0	0	0	0	0	0
2017-En-40426	@mik61scot @longshankseddie @ROSAZAMBONINI @YouTube I thought it was because she once sunk her teeth into something that's meant 2b sooked	1	0	1	0	0	0	0	0	0	0	0
2017-En-21979	So much #terrible #music playing on the #radio has started to make me wonder weather my taste in music is good or just completely shit	1	0	1	0	0	0	0	0	1	0	0
2017-En-40127	Smokeys dad is sad :/	0	0	0	0	0	0	0	1	1	0	0
2017-En-40545	@sundersays made me laugh, that quote. In a sort of rueful way.	0	0	0	0	1	0	0	0	0	0	0
2017-En-22212	@skyfootball manchester united...still untrusted iam afraid i might loose my bet	0	0	0	1	0	0	0	0	0	0	0
2017-En-20809	@TJ_FASHO lmao clown my own hair I'm going to dread lmao	1	0	0	1	1	0	0	0	0	0	0
2017-En-30132	TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #الخفجي	0	0	0	0	1	0	0	0	0	0	0
2017-En-31530	That was nearly aesthetically pleasing enough lol I need to do this on PS and not my phone	0	0	0	0	1	0	1	0	0	0	0
2017-En-40015	Going home is depressing	0	0	0	0	0	0	0	1	1	0	0
2017-En-10003	so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed #angry #upset #tired #sad #tired #hangry ######	1	0	1	0	0	0	0	0	0	0	0
2017-En-20096	Jimmy Carr makes me want to cry and cry *shiver* 	0	0	0	1	0	0	0	0	1	0	0
2017-En-20542	We express our deep concern about the suspension of   @MohammedSomaa01  please reactivate it. he never violated T.roles @Support	0	0	0	0	0	0	0	1	1	0	0
2017-En-10861	Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison 	1	0	0	0	0	0	0	0	1	0	0
2017-En-40488	Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks &amp; Spencer's is #lost	0	0	1	0	0	0	0	1	1	0	0
2017-En-21050	Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #afraid #great #motivation	0	0	0	1	0	0	1	0	0	0	0
2017-En-10166	@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡 #fuming	1	0	1	0	0	0	0	0	0	0	0
2017-En-30562	“Set a goal to achieve something that's so big so exhilarating that excites you &amp; scares you at the same time.” \n― #BobProctor	0	0	0	1	1	0	1	0	0	0	1
2017-En-10260	@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. #bitter	1	1	1	0	0	0	0	0	1	0	0
2017-En-31393	why is @Iongroadhome so aesthetically pleasing every single day they're even pretty when they just woke up, when they're tired, just. always	0	1	0	0	1	1	1	0	0	1	1
2017-En-21814	Marcus Roho is dreadful	1	0	1	1	0	0	0	0	0	0	0
2017-En-41162	or when someone tells me I needa smile like excuse me ??? now I'm just frowning even harder are you happy	1	0	1	0	0	0	0	0	0	0	0
2017-En-10592	np rum rage	1	0	1	0	0	0	0	0	0	0	0
2017-En-31609	To tell the truth and make someone cry is better than to tell a lie and make someone smile. #truth #lie #cry #smile #offalonehugots	0	0	0	0	0	0	1	0	0	0	0
2017-En-20975	After Nawaz Sharif's speech on terrorism, Kejriwal is expected to talk on Governance.	0	1	1	0	0	0	0	0	0	0	0
2017-En-41308	why yall hyped abt that girl getting to hang out w JB, he clearly looks so unhappy and bored in the pics no offense LOL, plus he hates yall	1	0	1	0	0	0	0	0	0	0	0
2017-En-41374	now im all alone and my joy's turned to moping	0	0	0	0	1	0	0	1	1	0	0
2017-En-30830	If any trump supporters and Hillary haters wanna chirp some weak minded, pandering liberals just tweet at @EmmyA2 @snickerfritz04	1	0	1	0	0	0	0	0	0	0	0
2017-En-31508	Pre-game nerves have settled in 😱 i'l be #cheering from home guys 🔴⚪️🙌🏻🏉 #AFLCatsSwans #ProudlySydney #goswans @sydneyswans @SwansSupport	0	0	0	0	1	1	1	0	0	0	0
2017-En-30177	@BlueJayHunter I'm fine on the near future, I just want to go to bed super elated and put together audio compilations of great moments.	0	0	0	0	1	0	1	0	0	0	0
2017-En-31380	🔥💁🏼- its lit having a class with you!!! Your such a great person and good at cheer!!	0	0	0	0	1	1	1	0	0	0	1
2017-En-20008	My bus was in a car crash... I'm still shaking a bit... This week was an absolute horror and this was the icing on the cake... #terrible	0	0	1	1	0	0	0	1	1	0	0
2017-En-20639	@andrewspoooner wouldn't cross the street to piss on its server if it was on dire	1	0	1	0	0	0	0	0	0	0	0
2017-En-31615	Asked one thing from our guys tonight and got it! #happy #proud #disappointed - THAT IS FOOTBALL #timetoclimbthetable	0	0	0	0	1	0	0	0	1	0	0
2017-En-30857	If you don't respond to an email within 7 fays, you wifl be killed by an animated gif of the girl from The Ring.	1	0	1	0	0	0	0	0	0	0	0
2017-En-11575	I heard Movie Bob was furious about the Skittles analogy. He was upset that there wasn't actually any Skittles.	1	0	1	0	0	0	0	0	0	0	0
2017-En-21320	The terror threat level really need to be raised	0	0	0	1	0	0	0	1	0	0	0
2017-En-30779	Apparently all the money in the world can't buy a single person to tell you not give your own waist a hearty two-handed pinch while onstage.	0	1	0	0	0	0	0	0	0	0	0
2017-En-21077	Enjoyed seamlessly setting my #alarm using #okgoogle #Nougat. Just tell #Okgoogle what to do and she does it. #PersonalAssistant	0	0	0	0	1	0	1	0	0	0	0
2017-En-22169	#internationaldayofpeace : When white supremacists terrorize everyone of differing cultures online and will continue it offline tomorrow.	1	0	1	1	0	0	0	0	0	0	0
2017-En-40503	Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO	1	0	1	0	0	0	0	0	0	0	0
2017-En-22033	Just over a week until I start my new job in F1! Looking forward to it and cacking myself at the same time! 	0	1	0	0	1	0	1	0	0	0	0
2017-En-22227	Bake off on TV and the Match on my phone, what a nightmare I'm so stressed #GBBO #NTFCVMUFC	0	0	0	1	0	0	0	0	1	0	0
2017-En-21554	even walking around with my family members who carry guns makes me nervous and theyre my family....	1	0	0	1	0	0	0	1	0	0	0
2017-En-10537	75' Tierney reaches a deep cross to the back post and plays it back across but the Alloa defence clear. Celtic relentless here.	0	0	0	0	0	0	0	0	1	0	0
2017-En-40232	What a sad day...1st day of Fall...I don't dislike Fall...I just LOVE Summer #FirstDayofFall #goodbyesummer #sadness #bathingsuitsforever	0	0	0	0	0	0	0	1	1	0	0
2017-En-30236	I just heard the most incredibly transcendent song ever &amp; now I feel high &amp; fucked up yet joyful &amp; I will never be the same	0	0	0	0	1	1	1	0	0	0	0
2017-En-40333	untypical kinda Friday #dull	0	0	1	0	0	0	0	0	1	0	0
2017-En-11255	@takumasgirl I fell and heard a snap hffffhj	0	0	0	1	0	0	0	0	1	0	0
2017-En-10807	Like hello? I am your first born you must always laugh at my jokes. 	0	0	0	0	1	0	1	0	0	1	0
2017-En-31246	@AlohaJonathan @AtlantaFX all I've seen is that clip of the jail scene with the sexuality part which was hilarious	0	1	0	0	1	0	1	0	0	0	0
2017-En-31138	Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today #joyful #nosleep	0	0	0	1	1	0	0	0	0	0	0
2017-En-40364	if you have been on depression too u shouldn't be judging him and exposing him to everyone, but helping him	0	0	1	0	0	0	0	0	0	0	0
2017-En-40322	5am blues while riding a cab home:\n- my belly is much bigger than the rest of my body\n- but i couldnt be preggy\n- how to lose it in a day	0	0	1	0	0	0	0	0	1	0	0
2017-En-20611	@bdp514am We are a tired and restless community. We are human and tired of asking for change only to be ignored.	1	0	1	0	0	0	0	1	1	0	0
2017-En-30872	@hesham786 that's the spirit 	0	1	0	0	1	0	1	0	0	0	0
2017-En-20815	There's always that one song which makes you turn of the radio, as you'd rather sit in silence 😡 	1	0	1	0	0	0	0	0	0	0	0
2017-En-31010	Symmetry is Key, everything must be aesthetically pleasing as possible, that is why I hold you twin pistols. #DeathTheKid #Bot	0	1	0	0	0	0	1	0	0	0	0
2017-En-40648	@TheCatHeSay I may be #alwayshungry but I haven't sunk that low yet!! @Thereluctantcat	0	0	0	0	0	0	0	0	0	0	0
2017-En-10859	@IllinoisLoyalty that Rutgers game was an abomination. An affront to God and man. We must never speak of it again.	1	0	1	0	0	0	0	0	1	0	0
2017-En-20843	When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' 	0	0	0	0	0	0	1	0	1	0	0
2017-En-30374	@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +	0	1	0	0	1	0	1	0	0	0	0
2017-En-10481	He totally knew about it'. Trump finally gets revenge for his son-in-law's prosecution/imprisonment and throws Christie under the bus.	1	0	0	0	0	0	0	0	0	0	0
2017-En-20691	honestly all my friends do bnc i mean it and i am feeling #terrible hahaha	1	0	1	0	1	0	0	0	0	0	0
2017-En-30731	@iyaycruz lets see chirp	0	0	0	0	0	0	0	0	0	0	0
2017-En-20331	Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream 😂 #horror #suchagirl	0	0	0	1	1	0	0	0	0	0	0
2017-En-11618	@dreamsandpocky Like, despite all my irritation towards ur ship, at least its canon. BuckyNat is canon, (and clintwanda is canon)	1	0	1	0	0	0	0	0	0	0	0
2017-En-40579	@TheRandomAnt @meg_m203 yeah, they figured that ornaments are way more wanted than spektar and desolate gear. Well they thought right.	0	1	0	0	0	0	1	0	0	0	0
2017-En-30429	Panda eyed jaunty after watching jaws until late!	0	0	0	0	1	0	0	0	0	0	0
2017-En-40548	Contactless affliction kart are the needs must regarding the psychological moment!: xbeUJGB	0	0	0	0	1	0	0	0	0	0	0
2017-En-31042	Such merriment &amp; laughter from @dadwroteaporno at @KingsPlace &amp; an instructional PowerPoint presentation.Well done to all concerned &amp; thanks	0	0	0	0	1	0	1	0	0	0	0
2017-En-20430	My study skills are terrible 😒	1	0	1	0	0	0	0	0	1	0	0
2017-En-10435	I don't even #feel #anger anymore can't explain it .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown	1	0	1	0	0	0	0	1	0	0	0
2017-En-21669	Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry	1	0	1	1	0	0	0	0	0	0	0
2017-En-31541	@EmbitteredIcon *Sam grins against Steve's lips, murmuring his words with a playful tone* You want the shirt off? I sure i could accommodate	0	0	0	0	1	0	0	0	1	0	0
2017-En-10214	People need a way to escape,escape what?This corrupted world.This reality. This joke.This fury of constant pain &amp; stress.We need a vacation	1	0	1	0	0	0	0	0	0	0	0
2017-En-41523	@ITdominiccoyle @IrishTimesBiz Between Barroso going to Goldman and this the @EU_Commission is getting a very serious self inflicted problem	0	0	1	0	0	0	0	0	0	0	0
2017-En-30942	@IreneEstry can't wait to see you Hun #cuddles #gossip #laughter	0	0	0	0	1	1	1	0	0	0	0
2017-En-30685	@CNN &amp; @donlemon must be rejoicing ovet #Charlotte protests. \n#NorthCarolina	0	0	1	0	1	1	0	0	0	0	0
2017-En-10240	@UnitedFrontRev @JuanDeznuts @LucidHurricane_ sex offense happens across ALL races, cultures, and creeds &amp; they should be castrated	1	0	1	0	0	0	0	0	1	0	0
2017-En-20719	We Are Source!!\n\n#mindset #philosophy #thoughtsbecomethings #news #lifehacks #fear #you #LIFE #PleaseRT #ProblemSolving	0	0	0	1	1	0	1	0	0	0	0
2017-En-11357	@EASPORTS_MUT fix this home/away deptch chart invalid glitch. I have to close madden and re-open it everytime this happens	1	0	1	0	0	0	0	0	0	0	0
2017-En-22181	@icuminhoesasses Think about it if he need white peoples votes wouldn't just reach out about things that only concern them &amp; leave out rest?	1	0	1	0	0	0	0	0	0	0	0
2017-En-30688	smiling through the stress :) :) :) :) :) :) :( :( :( :( :( :( :(	0	0	0	0	1	0	1	0	1	0	1
2017-En-21766	@escotony sorry to hear about your experience, however, please do not hesitate to contact us via live chat or email at askdysonUS@dyson.com	0	1	0	0	0	0	1	0	1	0	0
